fecha,retailer,sku,ean,nombre,cantidad,unidad,precio_lista,precio_efectivo,mecanica
2026-08-10,Unimarc,698,7801300301049,Choclo grano Frutos del Maipo 500 g,0.5,kg,2190,1790,$1.790
2026-08-10,Unimarc,971,7801300000447,Papas Duquesa Frutos Del Maipo bolsa 1 Kg,1,kg,4890,4050,$4.050
2026-08-10,Unimarc,1741,7802710350504,Helado Savory cassata brick 1 L,1,L,3690,3151,$3.151
2026-08-10,Unimarc,7242,7613032657185,Helado Savory chocolate suizo cassata 1 L,1,L,3690,3151,$3.151
2026-08-10,Unimarc,74824,7613287221629,Helado Savory chocolate suizo y frutos del bosque 1 L,1,L,3690,3151,$3.151
2026-08-10,Unimarc,7241,7802710835216,Helado Savory pasas al ron cassata 1 L,1,L,3690,3151,$3.151
2026-08-10,Unimarc,1744,7613031238217,Helado Savory tres leches cassata 1 L,1,L,3690,3151,$3.151
2026-08-10,Unimarc,1742,7802710832116,Helado Savory vainilla 1 L,1,L,3690,3151,$3.151
2026-08-10,Unimarc,7240,7802710835155,Helado Savory chirimoya alegre cassata 1 L,1,L,3690,3151,$3.151
2026-08-10,Unimarc,1743,7802710831119,Helado Savory piña cassata 1 L,1,L,3690,3151,$3.151
2026-08-10,Unimarc,556,7809611700407,Hamburguesas vacuno La Crianza 100 gr,0.1,kg,1090,1090,
2026-08-10,Unimarc,82614,8445290341730,Helado Savory banana split 1 L,1,L,3690,3151,$3.151
2026-08-10,Unimarc,82619,8445290341686,Helado Savory chocolate lúcuma 1 L,1,L,3690,3151,$3.151
2026-08-10,Unimarc,76518,7809611719171,Filete de salmón atlántico Aqua Chile con piel entero congelado 500 g,0.5,kg,11990,11990,
2026-08-10,Unimarc,1403,7809611708410,Hamburguesa vacuno La Crianza mastodonte 185 g,0.185,kg,1990,1990,
2026-08-10,Unimarc,714,7801300000065,Pasta de choclo Frutos del Maipo 1 Kg,1,kg,4790,4790,
2026-08-10,Unimarc,91008,7809611721327,Nuggets dino Super Pollo 360 G,0.36,kg,2150,2150,
2026-08-10,Unimarc,89249,7809611721174,Croqueta de salmón La Crianza 80 g,0.08,kg,950,950,
2026-08-10,Unimarc,12581,7801930010380,Hamburguesa Vacuno Receta del Abuelo tradicional 100 g,0.1,kg,1090,1090,
2026-08-10,Unimarc,89248,7809611721136,Rollitos de salmón La Crianza 400 g,0.4,kg,4850,4850,
2026-08-10,Unimarc,82519,7801323000684,Nuggets de merluza El Golfo 400 g,0.4,kg,3290,3290,
2026-08-10,Unimarc,533,7801323000622,Camarones El Golfo bolsa 200 g,0.2,kg,4490,4490,
2026-08-10,Unimarc,92187,7801220005898,Aros de cebolla Minuto Verde 500 g,0.5,kg,3990,3990,
2026-08-10,Unimarc,90856,7809611721150,Rollitos de salmón La Crianza 200 g,0.2,kg,2890,2890,
2026-08-10,Unimarc,91529,7798147784008,Frambuesa Franuí bañada pink pote 150 g,0.15,kg,5290,5290,
2026-08-10,Unimarc,91190,7801300003820,Papas prefritas Frutos del Maipo gajos 500 g,0.5,kg,3790,3790,
2026-08-10,Unimarc,4496,7801220901176,Papas duquesa Minuto Verde bolsa 500 g,0.5,kg,2890,2890,
2026-08-10,Unimarc,81917,7891150039001,Suavizante concentrado Comfort puro cuidado 500 ml,0.5,L,3390,2890,$2.890
2026-08-10,Unimarc,91145,7805000323868,Detergente líquido ultraconcentrado para diluir Omo 500ml,0.5,L,8390,8390,
2026-08-10,Alvi,6323,7804646450266,Galletas de arroz Mizos sabor chocolate 120 g Galletas de arroz sabor chocolate,0.12,kg,3290,3290,
2026-08-10,Alvi,2795,7613030099024,Picado naturnes pollo zanahoria y arroz,0.215,kg,2290,2290,
2026-08-10,Alvi,1914,7802900221010,Postre arroz con leche Soprole 130 g Postre arroz con leche sabor canela pote,0.13,kg,730,730,
2026-08-10,Alvi,160,7804635931783,Galletas de arroz clásica,0.11,kg,1410,1410,
2026-08-10,Alvi,159,7804635931776,Galletas de arroz endulzada,0.11,kg,1410,1410,
2026-08-10,Jumbo,503,,Bebida Coca-Cola Zero 3 L,3.0,L,3450,3450,
2026-08-10,Jumbo,168746,,Bebida Guaraná Antarctica Zero Lata 330 cc,0.33,L,1290,1290,
2026-08-10,Jumbo,497,,Bebida Coca-Cola Light 3 L,3.0,L,3450,3450,
2026-08-10,Jumbo,143316,,Bebida H2Oh Limonata 2 L,2.0,L,1590,1590,
2026-08-10,Jumbo,153768,,Pack 4 un. Bebida Coca-Cola Zero Azúcar Vidrio No Retornable 300 ml,1.2,L,4990,4990,
2026-08-10,Jumbo,160341,,Bebida sin Alcohol Momentum 750 cc,0.75,L,13590,13590,
2026-08-10,Jumbo,132178,,Bebida Seven Up 600 ml,0.6,L,1350,1350,
2026-08-10,Jumbo,149024,,Bebida Ghali Pop Berries 350 cc,0.35,L,1850,1850,
2026-08-10,Jumbo,168747,,Bebida Guaraná Antarctica Lata 330 cc,0.33,L,1290,1290,
2026-08-10,Jumbo,55918,,Bebida Pony Malta 330 cc,0.33,L,1690,1690,
2026-08-10,Jumbo,54023,,Pack 6 un. Gaseosa Pony Malta 330 cc,1.98,L,8990,8990,
2026-08-10,Jumbo,164123,,Dr Pepper Sabor Cherry 355 ml,0.355,L,1990,1990,
2026-08-10,Jumbo,17662,,Bebida Espumosa Burbujín con Jugo de Frutas 750 cc,0.75,L,2990,2990,
2026-08-10,Jumbo,142347,,Bebida Espumosa Peppa Pig 750 cc,0.75,L,2990,2990,
2026-08-10,Jumbo,154276,,Bebida Sunkist Naranja 355 ml,0.355,L,1290,1290,
2026-08-10,Jumbo,62326,,Bebida Espumosa Burbujín Fresa 750 cc,0.75,L,2990,2990,
2026-08-10,Jumbo,135247,,Pack 6 un. Bebida Coca-Cola Zero Lata 473 cc,2.838,L,5990,5990,
2026-08-10,Jumbo,63138,,Bebida Guaraná Original 350 cc,0.35,L,1250,1250,
2026-08-10,Jumbo,164009,,Bebida Ginger Ale Schweppes Sin Azúcar 1.25 L,1.25,L,1890,1890,
2026-08-10,Jumbo,167714,,Pack 12 un. Bebida Guaraná Original Lata 350 cc,4.2,L,14990,14990,
2026-08-10,Jumbo,5872,,Papa Malla 2 kg,2.0,kg,2990,2990,
2026-08-10,Jumbo,165780,,Papa Mini 650 g,0.65,kg,2190,2190,
2026-08-10,Jumbo,5812,,Mix Baby Leaf Fresh Cut 150 g,0.15,kg,2790,2790,
2026-08-10,Jumbo,5813,,Mix Salad Fresh Cut 150 g,0.15,kg,2390,2390,
2026-08-10,Jumbo,71873,,Mix Italiano Fresh Cut Pote 150 g,0.15,kg,2490,2490,
2026-08-10,Jumbo,5874,,Papas Souflé Malla 2 kg,2.0,kg,2990,2990,
2026-08-10,Jumbo,150488,,Ensalada Coleslaw Genial 300 g,0.3,kg,1490,1490,
2026-08-10,Jumbo,5873,,Papa Malla 5 kg,5.0,kg,7190,7190,
2026-08-10,Jumbo,5699,,Ensalada Repollo Blanco 300 g,0.3,kg,1870,1870,
2026-08-10,Jumbo,97923,,Tomate Whitney 340 g,0.34,kg,2990,2990,
2026-08-10,Jumbo,144840,,Apio y Zanahoria Básico 300 g,0.3,kg,2930,2930,
2026-08-10,Jumbo,18945,,Ensalada Vegus Orgánica Mix Francés Vegus 150 g,0.15,kg,3490,3490,
2026-08-10,Jumbo,147500,,Cereza Liofilizada Atama Rodaja 20 g,0.02,kg,1599,1599,
2026-08-10,Jumbo,114536,,Dientes de Ajo Negro Chilote 125 g,0.125,kg,7990,7990,
2026-08-10,Jumbo,18846,,Diente de Dragón Agrosano 1 kg,1.0,kg,2290,2290,
2026-08-10,Jumbo,93156,,Ciboulette Orgánico 1 un.,,,2990,2990,
2026-08-10,Jumbo,99588,,Lechuga Escarola Feria 1 un.,,,1360,1360,
2026-08-10,Jumbo,83461,,Semillas de Zapallo 100 g,0.1,kg,1290,1290,
2026-08-10,Jumbo,123041,,Castañas de Cajú Tostadas Sin Sal Granel,,,1899,1899,
2026-08-10,Jumbo,18931,,Limón Orgánico 1 kg,1.0,kg,2650,2650,
2026-08-10,Jumbo,18870,,Lechuga Española Hidropónica Extra 1 un.,,,1430,1430,
2026-08-10,Jumbo,70772,,Crutones con Queso y Ajo 80 g,0.08,kg,2290,2290,
2026-08-10,Jumbo,127085,,Hierba Caléndula Deshidratada 16 g,0.016,kg,2190,2190,
2026-08-10,Jumbo,5882,,Porotos Verdes 500 g,0.5,kg,1990,1990,
2026-08-10,Jumbo,18824,,Cochayuyo 1 un.,,,3290,3290,
2026-08-10,Jumbo,88916,,Kit de Recarga Retardador de Descomposición de Vegetales 1 un.,,,3750,3750,
2026-08-10,Jumbo,147505,,Frutilla Liofilizada Atama Rodaja 10 g,0.01,kg,1599,1599,
2026-08-10,Jumbo,111628,,Ensalada Corazón de Apio 2 un.,,,3290,3290,
2026-08-10,Jumbo,128523,,Ciruela Sin Carozo 250 g,0.25,kg,2590,2590,
2026-08-10,Jumbo,71784,,Hojas Mixtas,,,3290,3290,
2026-08-10,Jumbo,98733,,Ensalada Repollo Blanco 300 g,0.3,kg,1870,1870,
2026-08-10,Jumbo,41835,,Tomateens 300 g,0.3,kg,3790,3790,
2026-08-10,Jumbo,125602,,Mix Fruta Mango Piña Arándano Frambuesa 300 g,0.3,kg,3990,3990,
2026-08-10,Jumbo,5697,,Lechuga Escarola 300 g,0.3,kg,1990,1990,
2026-08-10,Jumbo,123040,,Nueces en Trozo Granel,,,1499,1499,
2026-08-10,Jumbo,5810,,Lechuga Fresh Cut Hojas Roble Verde 150 g,0.15,kg,2330,2330,
2026-08-10,Jumbo,114537,,Dientes de Ajo Negro Chilote 80 g,0.08,kg,5290,5290,
2026-08-10,Jumbo,127088,,Hierba Melisa Deshidratada 16 g,0.016,kg,2190,2190,
2026-08-10,Jumbo,134500,,Manzana Anillo Deshidratada 300 g,0.3,kg,4890,4890,
2026-08-10,Jumbo,5676,,Ensalada Dole Lechuga Escarola 300 g,0.3,kg,2190,2190,
2026-08-10,Jumbo,5815,,Ajo Desgranado Malla 150 g,0.15,kg,1450,1450,
2026-08-10,Jumbo,115766,,Granola Keto Matcha 312 g,0.312,kg,6990,6990,
2026-08-10,Jumbo,113915,,Bebida Energética Mango 250 ml,0.25,L,1490,1490,
2026-08-10,Jumbo,158860,,Bebida Vegetal Nude Orgánica Vainilla 1 L,1.0,L,3850,3850,
2026-08-10,Jumbo,144553,,Bebida Energética Monster Energy Zero Sugar Green 473 ml,0.473,L,1890,1890,
2026-08-10,Jumbo,147901,,Bebida Energética Red Bull Zero 250 ml,0.25,L,1890,1890,
2026-08-10,Jumbo,132789,,Bebida Energética Rockstar 500 ml,0.5,L,1490,1490,
2026-08-10,Jumbo,443,,Bebida Energética Red Bull 250 ml,0.25,L,1890,1890,
2026-08-10,Jumbo,154310,,Bebida Isotónica Ionex Frutilla Kiwi 1 L,1.0,L,2490,2490,
2026-08-10,Jumbo,153889,,Bebida Energética Red Bull Pomelo Floral 250 cc,0.25,L,1890,1890,
2026-08-10,Jumbo,94828,,Leche Cuisine & Co Entera 1 L,1.0,L,1250,1250,
2026-08-10,Jumbo,94829,,Leche Cuisine & Co Semidescremada 1 L,1.0,L,1250,1250,
2026-08-10,Jumbo,94830,,Leche Cuisine & Co Descremada 1 L,1.0,L,1250,1250,
2026-08-10,Jumbo,166637,,Leche Semidescremada Loncoleche 200 ml,0.2,L,590,590,
2026-08-10,Jumbo,6828,,Leche Soprole Semidescremada Chocolate 200 ml,0.2,L,630,630,
2026-08-10,Jumbo,96628,,Pack 12 un. Leche Cuisine & Co Semidescremada 1 L,12.0,L,15000,15000,
2026-08-10,Jumbo,106138,,Leche Loncoleche Break Caramelo 250 ml,0.25,L,890,890,
2026-08-10,Jumbo,106146,,Leche Loncoleche Break Capuccino 250 ml,0.25,L,890,890,
2026-08-10,Jumbo,96627,,Pack 12 un. Leche Cuisine & Co Entera 1 L,12.0,L,15000,15000,
2026-08-10,Jumbo,105926,,Leche Loncoleche Break Chocolate Avellanas 250 ml,0.25,L,890,890,
2026-08-10,Jumbo,96629,,Pack 12 un. Leche Cuisine & Co Descremada 1 L,12.0,L,15000,15000,
2026-08-10,Jumbo,148733,,Crema de Leche Loncoleche 250 g,0.25,kg,1000,1000,
2026-08-10,Jumbo,6768,,Leche Cultivada Soprole Next Frambuesa 1 L,1.0,L,2690,2690,
2026-08-10,Jumbo,56690,,Pack 12 un. Leche Loncoleche Chocolate 1 L,12.0,L,23040,23040,
2026-08-10,Jumbo,107742,,Leche con Chocolate Milo Protein Up 330 ml,0.33,L,1750,1750,
2026-08-10,Jumbo,169607,,Leche Soprole Sin Lactosa Plátano 200 ml,0.2,L,610,610,
2026-08-10,Jumbo,6636,,Crema de Leche Nestlé Caja 200 ml,0.2,L,1510,1510,
2026-08-10,Jumbo,6769,,Leche Cultivada Soprole Next Frutilla 1 L,1.0,L,2690,2690,
2026-08-10,Jumbo,1594,,Arroz Preparado Miraflores Chaufan 210 g,0.21,kg,1230,1230,
2026-08-10,Jumbo,1634,,Arroz Especial Yang's Brand Aroma Jazmín 1 kg,1.0,kg,4350,4350,
2026-08-10,Jumbo,156243,,Arroz Basmati Granel,,,998,998,
2026-08-10,Jumbo,16410,,Arroz Risotto Miraflores Champiñón 180 g,0.18,kg,2490,2490,
2026-08-10,Jumbo,43165,,Arroz Grado 2 Tucapel Grano Largo 3 kg,3.0,kg,6020,6020,
2026-08-10,Jumbo,100726,,Arroz Risotto Miraflores 400 g,0.4,kg,2450,2450,
2026-08-10,Jumbo,6959,,Postre Soprole Arroz con Leche 130 g,0.13,kg,770,770,
2026-08-10,Jumbo,16095,,Arroz Especial Tucapel Grado 1 para Sushi 400 g,0.4,kg,3400,3400,
2026-08-10,Jumbo,137230,,Arroz Ellebi para Sushis 500 g,0.5,kg,2490,2490,
2026-08-10,Jumbo,100723,,Arroz Basmati Miraflores 400 g,0.4,kg,3190,3190,
2026-08-10,Jumbo,159836,,Arroz Basmati Doypack 1000 g,1.0,kg,5690,5690,
2026-08-10,Jumbo,16989,,Arroz Especial Inverni Carnaroli 500 g,0.5,kg,4990,4990,
2026-08-10,Jumbo,137229,,Arroz Ellebi Carnaroli 500 g,0.5,kg,3490,3490,
2026-08-10,Jumbo,1605,,Arroz Integral Miraflores Grado 1 de 1 kg,1.0,kg,2970,2970,
2026-08-10,Jumbo,137227,,Arroz Ellebi Basmati 500 g,0.5,kg,3490,3490,
2026-08-10,Jumbo,1586,,Arroz Especial Inverni Arborio Caja 500 g,0.5,kg,4990,4990,
2026-08-10,Jumbo,153680,,Postre Soprole Arroz con Leche Sin Lactosa 130 g,0.13,kg,860,860,
2026-08-10,Jumbo,151454,,Risotto Queso Cuisine & Co 175 g,0.175,kg,3190,3190,
2026-08-10,Jumbo,16993,,Arroz Risotto Inverni Al Azafrán 175 g,0.175,kg,3990,3990,
2026-08-10,Jumbo,4410,,Tortitas de Arroz Santiveri Orgánicas Sin Gluten 100 g,0.1,kg,3150,3150,
2026-08-10,Jumbo,4290,,Harina de Arroz Tucapel 500 g,0.5,kg,1390,1390,
2026-08-10,Jumbo,151453,,Risotto Champinón Cuisine & Co 175 g,0.175,kg,3190,3190,
2026-08-10,Jumbo,131447,,Puffs Kuna Foods Frutilla Betarraga 10 g,0.01,kg,990,990,
2026-08-10,Jumbo,151455,,Risotto Espárragos Cuisine & Co 175 g,0.175,kg,3190,3190,
2026-08-10,Jumbo,46381,,Cereal Infantil Nestum Arroz 250 g,0.25,kg,2950,2950,
2026-08-10,Jumbo,138138,,Puffs Kuna Foods Pera Espinaca Individual 10 g,0.01,kg,990,990,
2026-08-10,Jumbo,124127,,Puffs Kuna Foods Plátano Zapallo 10 g,0.01,kg,990,990,
2026-08-10,Jumbo,131440,,Puffs Kuna Foods Manzana Arándano 10 g,0.01,kg,990,990,
2026-08-10,Jumbo,124131,,Puffs Kuna Foods Manzana Arándano 50 g,0.05,kg,3840,3840,
2026-08-10,Jumbo,124121,,Puffs Kuna Foods Frutilla Betarraga 50 g,0.05,kg,3890,3890,
2026-08-10,Jumbo,124133,,Puffs Kuna Foods Plátano Zapallo 50 g,0.05,kg,3890,3890,
2026-08-10,Jumbo,138133,,Puffs Kuna Foods Pera Espinaca Familiar 50 g,0.05,kg,3890,3890,
2026-08-10,Jumbo,16422,,Arroz Preparado Miraflores Paella 175 g,0.175,kg,1170,1170,
2026-08-10,Jumbo,115756,,Arroz Preparado Miraflores Arabe 175 g,0.175,kg,1170,1170,
2026-08-10,Jumbo,141875,,Arroz Sushi Tucapel 400 g,0.4,kg,1630,1630,
2026-08-10,Jumbo,156537,,Arroz Grado 2 Cuisine & Co Largo Fino 500 g,0.5,kg,550,550,
2026-08-10,Jumbo,159834,,Arroz Basmati Doypack 500 g,0.5,kg,2990,2990,
2026-08-10,Jumbo,26268,,Pack Galletas Oreo Sabor Vainilla 36 g 6 un.,0.216,kg,2390,2390,
2026-08-10,Jumbo,115901,,Galletas Oreo Rollo Sabor Original 108 g,0.108,kg,900,900,
2026-08-10,Jumbo,115865,,Galletas Oreo Rollo Sabor Cookies & Cream 108 g,0.108,kg,900,900,
2026-08-10,Jumbo,115606,,Galletas Oreo Rollo Sabor Vainilla 108 g,0.108,kg,900,900,
2026-08-10,Jumbo,119729,,Galletas Mini Mantequilla 35 g,0.035,kg,340,340,
2026-08-10,Jumbo,137175,,Galletas Trencitos Chocomilk 120 g,0.12,kg,1600,1600,
2026-08-10,Jumbo,115834,,Galletas Oreo Rollo Sabor Chocolate 108 g,0.108,kg,900,900,
2026-08-10,Jumbo,4142,,Pack Galletas Oreo Sabor Original 36 g 6 un.,0.216,kg,2390,2390,
2026-08-10,Jumbo,149100,,Galletas Salmas Clásica 108 g,0.108,kg,2200,2200,
2026-08-10,Jumbo,97898,,Galletas de Maíz Salmas Horneadas 216 g,0.216,kg,3550,3550,
2026-08-10,Jumbo,168151,,Galleta Chokito Bolsa 300 g,0.3,kg,3590,3590,
2026-08-10,Jumbo,149099,,Galletas Salmas Camote 6 un. 108 g,0.648,kg,2200,2200,
2026-08-10,Jumbo,148207,,Galleta Milano Raspberry Chocolate Pepperidge Farm 198 g,0.198,kg,4990,4990,
2026-08-10,Jumbo,98965,,Galletas Santiago Coco 250 g,0.25,kg,1530,1530,
2026-08-10,Jumbo,3863,,Galletas Izkol Chuño 125 g,0.125,kg,1750,1750,
2026-08-10,Jumbo,19490,,Galletas Ecovida Sin Gluten Berries 150 g,0.15,kg,2290,2290,
2026-08-10,Jumbo,138692,,Galletas Ecovida Biscuits Chip Chocolate Blanco Sin Azúcar 145G,0.145,kg,1700,1700,
2026-08-10,Jumbo,103636,,Pack Brownie Nutra Bien Braunichoc 140 g 4 un.,0.56,kg,1990,1990,
2026-08-10,Jumbo,134664,,Galletas Vicenzi Grisbi Gianduja Vegana 135 g,0.135,kg,2990,2990,
2026-08-10,Jumbo,156774,,Galletas Tika Crackers Quinoa Oliva 140 g,0.14,kg,2630,2630,
2026-08-10,Jumbo,4040,,Galletas Jules Destrooper Almendra 100 g,0.1,kg,4250,4250,
2026-08-10,Jumbo,139769,,Galletas Kelsen Colección Chile Lata 340 g,0.34,kg,5890,5890,
2026-08-11,Unimarc,3819,7801610001974,Bebida Coca Cola original 1 L,1,L,1690,1000,2 x $2.000
2026-08-11,Unimarc,3269,7801610001660,Pack Bebida Coca Cola original lata 6 un de 350 ml,2.1,L,5990,4290,$4.290
2026-08-11,Unimarc,93193,7801620010928,Bebida Pepsi desechable 1.25 L,1.25,L,1890,1000,2 x $2.000
2026-08-11,Unimarc,5867,7801610000571,Bebida Coca Cola original botella 591 ml,0.591,L,1350,995,2 x $1.990
2026-08-11,Unimarc,6677,7801610591994,Bebida Sprite botella 591 ml,0.591,L,1350,995,2 x $1.990
2026-08-11,Unimarc,90391,7801610002926,FANTA NARANJA FULL SUGAR 591 ML PET,0.591,L,1350,995,2 x $1.990
2026-08-11,Unimarc,3267,7801610005965,Pack Bebida Sprite lata 6 un de 350 ml,2.1,L,5990,4290,$4.290
2026-08-11,Unimarc,90384,7801610003114,Pack bebida sabor original Fanta lata 6un de  350 ml,2.1,L,5990,4290,$4.290
2026-08-11,Unimarc,91789,7801610002544,Bebida Fanta sabor pomelo lata 6 un de 350 ml,2.1,L,5990,4290,$4.290
2026-08-11,Unimarc,98026,9990000000080,Bebida Limón Soda retornable 2 L (Incluye envase),2,L,2290,1690,$1.690
2026-08-11,Unimarc,97654,9990000000081,Bebida Pap retornable 2 L (Incluye envase),2,L,2290,1690,$1.690
2026-08-11,Unimarc,98046,9990000000079,Bebida Kem Piña Retornable 2 L (Incluye envase),2,L,2290,1690,$1.690
2026-08-11,Unimarc,86456,7801620009403,Bebida Limón soda 600 cc,0.6,L,1290,1070,$1.070
2026-08-11,Unimarc,86455,7801620009380,Bebida gaseosa pap 600ml,0.6,L,1290,1070,$1.070
2026-08-11,Unimarc,86459,7801620009502,Bebida Bilz 600 cc,0.6,L,1290,1070,$1.070
2026-08-11,Unimarc,86457,7801620009441,Bebida Kem 600 cc,0.6,L,1290,1070,$1.070
2026-08-11,Unimarc,82352,7801620009434,Bebida Kem Xtreme 600 ml,0.6,L,1290,1070,$1.070
2026-08-11,Unimarc,86458,7801620009489,Bebida Crush 600 cc,0.6,L,1290,1070,$1.070
2026-08-11,Unimarc,3274,7801610001264,Bebida Coca Cola original 1.5 L,1.5,L,2290,2290,
2026-08-11,Unimarc,12571,7802100360182,Bebida Canada Dry ginger ale no retornable 1.5 L,1.5,L,2090,2090,
2026-08-11,Unimarc,479,7804658800158,Limón malla 1 Kg,1,kg,1950,1490,$1.490
2026-08-11,Unimarc,310,2200204101338,Papas malla 2 Kg,2,kg,3350,2990,$2.990
2026-08-11,Unimarc,510,781718789189,Champiñón bandeja 200 g,0.2,kg,1590,1590,
2026-08-11,Unimarc,85227,7807975005152,Mini tostadas pan blanco Amada Masa 350 g,0.35,kg,4250,3590,$3.590
2026-08-11,Unimarc,97503,7803403004872,Pan hamburguesa Ideal 8 un 500 gr,0.5,kg,2950,2950,
2026-08-11,Unimarc,93462,8410087656458,Donas azucaradas Amada Masa 135gr,0.126,kg,2290,2290,
2026-08-11,Unimarc,14242,7804637940103,Torta panqueque manjar y frambuesa Tavelli bandeja 1 unidad,,,23650,23650,
2026-08-11,Unimarc,91768,7802900004613,Leche protein Soprole sabor cappuccino 200 ml,0.2,L,770,610,6 x $3.660
2026-08-11,Unimarc,90996,7802900004408,Yoghurt Soprole protein+ trozos arándano frutilla 155 gr,0.155,kg,820,725,4 x $2.900
2026-08-11,Unimarc,97496,7808709505269,Yoghurt Surlat whey protein natural 140 gr,0.14,kg,820,675,2 x $1.350
2026-08-11,Unimarc,97498,7808709505283,Yoghurt Surlat whey protein sabor mango maracuyá 140 gr,0.14,kg,820,675,2 x $1.350
2026-08-11,Unimarc,97686,7807975010491,Huevos Fundo Rio Alegre grande blanco 12 un,,,3590,3300,$3.300
2026-08-11,Unimarc,97497,7808709505276,Yoghurt Surlat whey protein sabor acaí frutilla 140 gr,0.14,kg,820,675,2 x $1.350
2026-08-11,Unimarc,97579,7802900005337,Jalea Soprole sabor frutilla pote 110 g,0.11,kg,340,250,4 x $1.000
2026-08-11,Unimarc,97685,7807975010484,Huevos Fundo Río Alegre grande color 12 un,,,4090,3760,$3.760
2026-08-11,Unimarc,97856,7802410005599,Mayonesa casera Gourmet premium frasco 300 gr,0.3,kg,4190,3000,$3.000
2026-08-11,Unimarc,576,7809611700445,Nuggets pollo Super Pollo bolsa 1 Kg,1,kg,5990,4890,$4.890
2026-08-11,Unimarc,91164,7891515625214,Nuggets de pollo Sadia crocante 400 g,0.4,kg,3150,2790,$2.790
2026-08-11,Unimarc,1403,7809611708410,Hamburguesa vacuno La Crianza mastodonte 185 g,0.185,kg,1990,1790,$1.790
2026-08-11,Unimarc,86433,7809611720467,Hamburguesa tradicional super beef 100g x 10 un,1,kg,7990,6390,$6.390
2026-08-11,Unimarc,4306,7809611700667,Nuggets Super Pollo bolsa 400 g,0.4,kg,2690,2150,$2.150
2026-08-11,Unimarc,83294,7802926001849,Helado San Francisco sabor volcán de chocolate 1 L,1,L,7650,7650,
2026-08-11,Unimarc,89248,7809611721136,Rollitos de salmón La Crianza 400 g,0.4,kg,4950,4950,
2026-08-11,Unimarc,11630,7802926000170,Helado San Francisco sabor tronco de castañas 1 L,1,L,7650,7650,
2026-08-11,Unimarc,82519,7801323000684,Nuggets de merluza El Golfo 400 g,0.4,kg,3550,3550,
2026-08-11,Unimarc,11635,7802926000965,Helado San Francisco sabor chocolate nuss 1 L,1,L,7650,7650,
2026-08-11,Unimarc,11626,7802926000071,Helado San Francisco sabor lúcuma manjar 1 L,1,L,7650,7650,
2026-08-11,Unimarc,11632,7802926000033,Helado San Francisco sabor frambuesa a la crema 1 L,1,L,7650,7650,
2026-08-11,Unimarc,1775,7802926000149,Helado San Francisco sabor suspiro limeño 1 L,1,L,7650,7650,
2026-08-11,Unimarc,11628,7802926000132,Helado San Francisco sabor papayas a la crema 1 L,1,L,7650,7650,
2026-08-11,Unimarc,96495,7802705410909,Helado postre San Francisco pie de limón 900 ml,0.9,L,7690,7690,
2026-08-11,Unimarc,32284,7802926001580,Postre helado San Francisco cookies & cream 1 L,1,L,7650,7650,
2026-08-11,Unimarc,11627,7802926000101,Helado San Francisco sabor plátano manjar 1 L,1,L,7650,7650,
2026-08-11,Unimarc,96496,7802926410856,Helado postre San Francisco tiramisú 900 ml,0.9,L,7690,7690,
2026-08-11,Unimarc,75608,7801300003516,Mix frutas Frutos Maipo frutimix 400 g,0.4,kg,3850,3850,
2026-08-11,Unimarc,1804,7792960000147,Limpiador líquido aromatizante Poett frescura de lavanda botella 900 ml,0.9,L,1750,1360,2 x $2.720
2026-08-11,Unimarc,137,7805080100038,Cloro Clorinda tradicional 2 L,2,L,2290,1885,$1.885
2026-08-11,Unimarc,1557,7791290794245,Limpiador en crema Cif bioactive limón 750 g,0.75,kg,2890,2000,$2.000
2026-08-11,Unimarc,70494,7805025697494,Limpiador líquido aromatizante Poett alegra tu día 900 ml,0.9,L,1750,1360,2 x $2.720
2026-08-11,Unimarc,1556,7791290794221,Limpiador en crema Cif bioactive original 750 g,0.75,kg,2890,2000,$2.000
2026-08-11,Unimarc,7504,7793253025700,Limpiador líquido aromatizante Poett suavidad de bebé botella 900 ml,0.9,L,1790,1360,2 x $2.720
2026-08-11,Unimarc,74742,7805025697760,Limpiador líquido aromatizante Poett frescura cítrica 900 ml,0.9,L,1750,1360,2 x $2.720
2026-08-11,Unimarc,7503,7793253025601,Limpiador líquido aromatizante Poett flores de primavera botella 900 ml,0.9,L,1750,1360,2 x $2.720
2026-08-11,Unimarc,7506,7805025690945,Limpiador líquido aromatizante Poett espíritu play botella 900 ml,0.9,L,1750,1360,2 x $2.720
2026-08-11,Unimarc,91072,7805025698422,Limpiador aromatizado fresco despertar Poett 900 ml,0.9,L,1750,1360,2 x $2.720
2026-08-11,Unimarc,4815,7805040001016,Desinfectante de ambiente Igenix tradicional spray 360 ml,0.36,L,3290,2390,$2.390
2026-08-11,Unimarc,4356,7805040000705,Desinfectante de ambiente Igenix lavanda spray 360 ml,0.36,L,3290,2390,$2.390
2026-08-11,Unimarc,58812,7805040004451,Trapero húmedo Virginia multiuso 10 un,,,2650,2150,$2.150
2026-08-11,Unimarc,74289,7805040004697,Trapero húmedo Virginia con ojal aroma manzana verde 10 un,,,2650,2150,$2.150
2026-08-11,Unimarc,3637,7805025687471,Cloro Clorox lavanda 950 g,0.95,kg,1790,1300,$1.300
2026-08-11,Unimarc,1358,7506339391671,Detergente en polvo Ariel doble poder 4 Kg,4,kg,14490,12990,$12.990
